SPECTRUM - MS,
ESI_metabolome water_pos (separate channel)_no vol_volt then volt on.raw,
FTMS + p NSI Full ms [50.00-100.00],
Scan #: 118-125,
RT: 1.11-1.17,
AV: 8,
Data points: 6617,
Mass,Intensity
175.027075,0
175.027571,0
175.028066,0
175.112297,0
175.112793,0
175.113289,0
175.113784,0
175.11428,232.100834
175.114776,0
175.115271,2043.152907
175.115767,7263.056708
175.116263,17149.17192
175.116758,25108.55895
175.117254,50450.24603
175.11775,167183.7781
175.118245,533725.4655
175.118741,1049514.708
175.119237,1538250.013
175.119732,1508926.658
175.120228,1043650.294
175.120724,510705.1767
175.12122,177860.5579
175.121715,55113.43547
175.122211,28448.75438
175.122707,14667.37839
175.123202,5026.811097
175.123698,954.051978
175.124194,27.968451
175.124689,0
175.125185,0
175.125681,0
175.126177,250.602761
175.126672,177.748958
175.127168,90.720207
175.127664,25.825827
175.12816,0
175.128655,0
175.129151,0
175.129647,0
175.986927,0
175.987427,0
175.987926,0
175.988425,0
175.988925,40.698846
175.989424,78.466329
175.989924,99.826248
175.990423,105.831132
175.990922,96.11193
175.991422,74.765855
175.991921,20.370471
175.992421,0
175.99292,0
175.993419,0
175.993919,0
176.00191,0
176.002409,0
176.002908,0
176.003408,0
176.003907,91.457259
176.004407,189.104044
176.004906,336.540975
176.005406,428.640004
176.005905,386.144161
176.006405,267.996968
176.006904,115.885223
176.007404,20.354973
176.007903,0
176.008403,0
176.008902,0
176.009401,0
176.034877,0
176.035377,0
176.035876,0
176.036376,0
176.036876,708.568258
176.037375,1717.285574
176.037875,2654.050887
176.038374,2747.637769
176.038874,1961.314861
176.039374,916.972379
176.039873,180.642519
176.040373,0
176.040872,0
176.041372,0
176.041872,0
176.067355,0
176.067854,0
176.068354,0
176.068854,0
176.069353,98.52774
176.069853,811.615059
176.070353,2343.095696
176.070853,4232.538426
176.071352,4773.572829
176.071852,3405.925807
176.072352,1533.12633
176.072852,422.3292
176.073351,714.639395
176.073851,1776.991882
176.074351,2746.896275
176.074851,2680.692844
176.07535,1750.670586
176.07585,774.269348
176.07635,181.844584
176.07685,0
176.077349,0
176.077849,0
176.078349,0
176.089344,0
176.089844,0
176.090344,0
176.090844,0
176.091343,48.228424
176.091843,97.7584
176.092343,122.29969
176.092843,117.042529
176.093343,88.241186
176.093843,40.311517
176.094342,0
176.094842,0
176.095342,0
176.095842,0
176.10084,0
176.10134,0
176.10184,0
176.10234,0
176.10284,39.757416
176.10334,81.483979
176.10384,103.103259
176.10434,99.644059
176.104839,76.09469
176.105339,33.112569
176.105839,0
176.106339,62.790472
176.106839,108.534489
176.107339,118.489459
176.107839,104.433097
176.108339,75.816564
176.108838,35.235379
176.109338,0
176.109838,0
176.110338,0
176.110838,0
176.112338,0
176.112838,0
176.113338,0
176.113838,0
176.114337,107.54208
176.114837,1240.129811
176.115337,5362.841143
176.115837,12957.00753
176.116337,20686.44999
176.116837,24459.04342
176.117337,19806.39053
176.117837,10741.63182
176.118337,3174.474739
176.118837,292.429887
176.119337,0
176.119837,0
176.120337,821.616361
176.120837,4510.976224
176.121337,18251.54071
176.121836,49319.53071
176.122336,87386.62937
176.122836,110740.6614
176.123336,91949.90261
176.123836,55913.23274
176.124336,22995.26974
176.124836,7206.139294
176.125336,2966.005939
176.125836,1136.052028
176.126336,787.806455
176.126836,2125.666077
176.127336,6021.734662
176.127836,11248.17084
176.128336,12718.39704
176.128836,9603.326284
176.129336,5229.596776
176.129836,1952.237101
176.130336,646.882767
176.130836,131.724158
176.131336,0
176.131836,0
176.132336,0
176.132836,0
176.725826,0
176.726329,0
176.726831,0
176.727334,0
176.727836,59.860111
176.728339,109.189017
176.728841,123.690958
176.729344,107.041622
176.729846,68.571518
176.730349,22.22354
176.730851,0
176.731354,0
176.731857,0
176.732359,0
176.996999,0
176.997502,0
176.998006,0
176.99851,0
176.999013,132.574215
176.999517,442.296619
177.000021,755.340301
177.000524,819.949501
177.001028,631.078603
177.001532,337.778213
177.002036,64.011085
177.002539,0
177.003043,0
177.003547,0
177.00405,0
177.036292,0
177.036796,0
177.0373,0
177.037804,0
177.038308,108.924567
177.038812,687.663377
177.039315,1369.99702
177.039819,1786.832529
177.040323,1556.023079
177.040827,1000.55253
177.041331,302.219881
177.041835,32.702636
177.042339,0
177.042843,0
177.043346,0
177.04385,0
177.051409,0
177.051913,0
177.052417,0
177.052921,0
177.053424,11.919024
177.053928,483.430775
177.054432,1192.059203
177.054936,1905.005073
177.05544,1931.115949
177.055944,1327.714328
177.056448,625.581422
177.056952,101.803112
177.057456,0
177.05796,0
177.058464,0
177.058968,0
177.062999,0
177.063503,0
177.064007,0
177.064511,0
177.065015,52.016592
177.065519,126.713186
177.066023,146.403255
177.066527,123.838567
177.067031,84.289122
177.067535,21.722419
177.068039,0
177.068543,0
177.069047,0
177.069551,0
177.098786,0
177.09929,0
177.099794,0
177.100299,0
177.100803,224.682631
177.101307,1707.204615
177.101811,4694.19535
177.102315,8362.970866
177.102819,10368.36121
177.103323,8427.472571
177.103827,4823.183155
177.104332,1718.705674
177.104836,235.156318
177.10534,0
177.105844,0
177.106348,0
177.106852,0
177.116432,0
177.116936,0
177.11744,0
177.117944,0
177.118448,45.273977
177.118953,87.383702
177.119457,106.677094
177.119961,104.84762
177.120465,87.241756
177.120969,24.697033
177.121474,0
177.121978,89.183556
177.122482,1101.078466
177.122986,2792.300239
177.12349,4469.627652
177.123995,4396.121293
177.124499,2815.780978
177.125003,1214.914696
177.125507,453.48349
177.126012,385.766734
177.126516,420.850247
177.12702,299.797412
177.127524,138.304064
177.128029,27.676109
177.128533,0
177.129037,0
177.129541,0
177.130046,0
177.13055,0
177.131054,55.854992
177.131558,106.684261
177.132063,126.531916
177.132567,116.291114
177.133071,84.140319
177.133575,22.255821
177.13408,0
177.134584,0
177.135088,0
177.135592,0
177.157783,0
177.158287,0
177.158791,0
177.159296,0
177.1598,46.689073
177.160304,86.825365
177.160809,103.100975
177.161313,98.889563
177.161818,43.707169
177.162322,82.198424
177.162826,966.662583
177.163331,3001.560849
177.163835,5599.04853
177.164339,7083.040231
177.164844,5745.524995
177.165348,3283.75319
177.165853,1155.800239
177.166357,159.671102
177.166862,0
177.167366,0
177.16787,0
177.168375,0
177.217313,0
177.217818,0
177.218322,0
177.218827,0
177.219331,48.450878
177.219836,89.127516
177.220341,105.378607
177.220845,100.290607
177.22135,75.235143
177.221855,20.199882
177.222359,0
177.222864,0
177.223369,0
177.223873,0
177.458769,0
177.459275,0
177.45978,0
177.460286,0
177.460792,59.505411
177.461297,96.701411
177.461803,105.225088
177.462309,98.60201
177.462814,76.375872
177.46332,13.885414
177.463826,0
177.464331,0
177.464837,0
177.465343,0
177.822386,0
177.822894,0
177.823401,0
177.823908,0
177.824415,45.058135
177.824923,87.473579
177.82543,105.747858
177.825937,98.400977
177.826444,70.388006
177.826951,14.34141
177.827459,0
177.827966,0
177.828473,0
177.82898,0
178.013251,0
178.013759,0
178.014267,0
178.014775,0
178.015283,767.066417
178.015791,3521.64019
178.016299,10575.93899
178.016807,19809.85065
178.017315,26824.01122
178.017823,23841.85214
178.018331,15171.28434
178.018839,6465.060406
178.019347,1735.205559
178.019855,254.366396
178.020363,0
178.020871,0
178.021379,0
178.021887,0
178.049834,0
178.050342,0
178.05085,0
178.051359,0
178.051867,135.182485
178.052375,1478.409475
178.052883,4091.798855
178.053391,7261.247536
178.0539,8522.904906
178.054408,6569.15786
178.054916,3523.676958
178.055424,998.2062
178.055932,62.166839
178.056441,0
178.056949,3.957112
178.057457,761.299054
178.057965,3860.20197
178.058474,8163.7662
178.058982,12431.01828
178.05949,12304.41644
178.059998,8314.401224
178.060506,3949.216253
178.061015,1137.5254
178.061523,155.570248
178.062031,0
178.062539,0
178.063048,0
178.063556,0
178.067622,0
178.06813,0
178.068638,0
178.069147,0
178.069655,48.03494
178.070163,105.872066
178.070671,213.694978
178.07118,277.686742
178.071688,234.57613
178.072196,147.240222
178.072705,85.828067
178.073213,21.992712
178.073721,0
178.074229,0
178.074738,0
178.075246,0
178.082871,0
178.083379,0
178.083887,0
178.084396,0
178.084904,96.900925
178.085412,1161.95862
178.085921,2932.265215
178.086429,4945.767489
178.086937,5603.228059
178.087446,4213.260061
178.087954,2200.669112
178.088462,606.066039
178.088971,52.260058
178.089479,0
178.089987,0
178.090496,0
178.091004,0
178.119984,0
178.120492,0
178.121001,0
178.121509,0
178.122018,42.52552
178.122526,89.032502
178.123035,112.976577
178.123543,107.635169
178.124052,77.985143
178.12456,20.772448
178.125069,0
178.125577,0
178.126086,0
178.126594,0
178.643857,0
178.644368,0
178.644879,0
178.645389,0
178.6459,60.64081
178.646411,105.846371
178.646922,116.093153
178.647432,102.326802
178.647943,72.077958
178.648454,19.158282
178.648965,0
178.649475,0
178.649986,0
178.650497,0
178.947616,0
178.948128,0
178.94864,0
178.949152,0
178.949664,128.712034
178.950176,372.037369
178.950689,681.630018
178.951201,921.144279
178.951713,853.252951
178.952225,536.106066
178.952737,213.143164
178.953249,35.42084
178.953761,0
178.954273,0
178.954785,0
178.955297,0
178.98961,0
178.990122,0
178.990635,0
178.991147,0
178.991659,56.156274
178.992171,428.211032
178.992684,880.071612
178.993196,1144.676634
178.993708,1021.712822
178.99422,668.859703
178.994732,197.741305
178.995245,14.185895
178.995757,0
178.996269,0
178.996781,0
178.997294,0
179.017273,0
179.017785,0
179.018298,0
179.01881,0
179.019322,38.221509
179.019835,78.880589
179.020347,102.359501
179.020859,103.553744
179.021372,82.161687
179.021884,22.967134
179.022396,0
179.022909,0
179.023421,0
179.023933,0
179.064929,0
179.065442,0
179.065954,0
179.066467,0
179.066979,501.027318
179.067492,2037.192229
179.068004,4024.938546
179.068517,5254.623143
179.069029,4473.590301
179.069542,2662.937689
179.070054,1043.580553
179.070567,152.341534
179.07108,0
179.071592,0
179.072105,0
179.072617,0
179.079281,0
179.079793,0
179.080306,0
179.080819,0
179.081331,47.503309
179.081844,96.108278
179.082356,123.072773
179.082869,123.16208
179.083382,97.399571
179.083894,36.189347
179.084407,745.502113
179.08492,2748.482848
179.085432,5387.81023
179.085945,7475.458388
179.086457,6916.038905
179.08697,4376.188808
179.087483,1753.191822
179.087995,262.440536
179.088508,7.5002
179.089021,378.878015
179.089533,2492.9696
179.090046,5809.916482
179.090559,9090.08048
179.091071,9211.849577
179.091584,6334.23074
179.092096,3046.959549
179.092609,921.353919
179.093122,135.026943
179.093634,0
179.094147,0
179.09466,0
179.095172,0
179.103375,0
179.103888,0
179.104401,0
179.104913,0
179.105426,183.79188
179.105939,1327.443818
179.106452,3179.18559
179.106964,5119.980734
179.107477,5316.22222
179.10799,3644.74165
179.108502,1650.132789
179.109015,347.851896
179.109528,5.16596
179.110041,0
179.110553,0
179.111066,0
179.111579,0
179.202367,0
179.20288,0
179.203394,0
179.203907,0
179.20442,51.49625
179.204933,100.706795
179.205446,121.162156
179.205959,111.149582
179.206472,77.222616
179.206986,20.989842
179.207499,0
179.208012,0
179.208525,0
179.209038,0
179.753191,0
179.753706,0
179.754222,0
179.754737,0
179.755253,50.425726
179.755768,100.751879
179.756284,122.911479
179.756799,112.923004
179.757315,78.312495
179.75783,21.440415
179.758346,0
179.758861,0
179.759377,0
179.759892,0
179.838277,0
179.838793,0
179.839309,0
179.839825,0
179.84034,36.587591
179.840856,77.218465
179.841372,104.826369
179.841888,114.049815
179.842404,101.039804
179.84292,72.633143
179.843436,19.745898
179.843952,0
179.844467,0
179.844983,0
179.845499,0
179.978156,0
179.978673,0
179.979189,0
179.979706,0
179.980222,23.905068
179.980739,968.496176
179.981255,4376.203105
179.981771,11670.73189
179.982288,20954.44046
179.982804,26629.9919
179.983321,22316.6352
179.983837,13452.2178
179.984354,5397.110726
179.98487,1272.272181
179.985387,143.011722
179.985903,0
179.98642,0
179.986936,0
179.987453,0
180.000366,0
180.000883,0
180.001399,0
180.001916,0
180.002432,115.502261
180.002949,304.238322
180.003465,508.949464
180.003982,592.886913
180.004499,443.290203
180.005015,242.697066
180.005532,53.712237
180.006048,0
180.006565,0
180.007081,0
180.007598,0
180.009664,0
180.010181,0
180.010698,0
180.011214,0
180.011731,40.31384
180.012247,150.703634
180.012764,239.121868
180.013281,259.820014
180.013797,211.896351
180.014314,96.601543
180.01483,16.246014
180.015347,0
180.015864,0
180.01638,0
180.016897,0
180.049449,0
180.049966,0
180.050482,0
180.050999,0
180.051516,52.044765
180.052033,103.837845
180.05255,127.461185
180.053066,120.54936
180.053583,47.587648
180.0541,5.178209
180.054617,0
180.055133,0
180.05565,0
180.056167,0
180.062369,0
180.062886,0
180.063402,0
180.063919,0
180.064436,28.854132
180.064953,126.944154
180.06547,239.626351
180.065987,342.404604
180.066503,304.695667
180.06702,176.487729
180.067537,39.192459
180.068054,35.370154
180.068571,98.31956
180.069088,167.747561
180.069605,186.695253
180.070121,133.234012
180.070638,88.736374
180.071155,18.697081
180.071672,0
180.072189,0
180.072706,0
180.073223,0
180.080976,0
180.081493,0
180.08201,0
180.082527,0
180.083043,56.694415
180.08356,200.307713
180.084077,712.72639
180.084594,1699.890693
180.085111,6087.151731
180.085628,23136.22964
180.086145,62111.28778
180.086662,110396.1354
180.087179,141240.9243
180.087696,118962.9774
180.088213,73795.12862
180.08873,31124.38366
180.089247,9596.63547
180.089764,3124.896802
180.09028,1375.570156
180.090797,400.611445
180.091314,31.483234
180.091831,0
180.092348,0
180.092865,0
180.093382,0
180.095967,0
180.096484,0
180.097001,0
180.097518,0
180.098035,106.70381
180.098552,999.715353
180.099069,3007.732657
180.099586,5243.3003
180.100103,8832.057126
180.10062,25890.8992
180.101137,85128.37532
180.101654,179324.0653
180.102171,280656.2665
180.102688,300579.3752
180.103205,221323.1529
180.103722,117269.6576
180.104239,43581.52374
180.104756,12917.26965
180.105273,6482.74708
180.10579,4125.557325
180.106307,1952.125384
180.106824,595.709724
180.107341,115.390593
180.107858,6.963848
180.108375,0
180.108892,0
180.109409,0
180.109926,0
180.507142,0
180.507661,0
180.508179,0
180.508698,0
180.509217,43.221256
180.509736,90.829978
180.510254,113.881842
180.510773,105.155507
180.511292,71.831328
180.511811,18.874736
180.512329,0
180.512848,0
180.513367,0
180.513886,0
180.585497,0
180.586016,0
180.586535,0
180.587054,0
180.587573,36.407064
180.588093,78.431029
180.588612,135.843936
180.589131,162.100004
180.58965,126.064145
180.590169,66.526726
180.590688,15.012625
180.591207,0
180.591726,0
180.592245,0
180.592764,0
180.689877,0
180.690396,0
180.690916,0
180.691435,0
180.691955,54.92344
180.692474,102.855611
180.692994,117.001558
180.693514,102.580817
180.694033,71.622825
180.694553,19.362401
180.695072,0
180.695592,0
